ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
13519808,JH335031,07/05/2024 07:27:00 PM,040XX W LAKE ST,0479,BATTERY,"AGGRAVATED - HANDS, FISTS, FEET, SERIOUS INJURY",CTA TRAIN,false,false,1114,011,28,26,04B,1149512,1901446,2024,12/21/2024 03:40:46 PM,41.885487535,-87.726422045,POINT (-87.726422045 41.885487535)
13517354,JH332549,07/04/2024 01:11:00 AM,002XX S STATE ST,0454,BATTERY,"AGGRAVATED P.O. - HANDS, FISTS, FEET, NO / MINOR INJURY",CTA PLATFORM,true,false,0113,001,34,32,08B,1176417,1899156,2024,12/21/2024 03:40:46 PM,41.878638996,-87.627691486,POINT (-87.627691486 41.878638996)
13517475,JH331564,07/03/2024 12:22:00 PM,025XX S ARCHER AVE,041A,BATTERY,AGGRAVATED - HANDGUN,CTA TRAIN,false,false,0913,009,11,60,04B,1171170,1887518,2024,12/21/2024 03:40:46 PM,41.846820192,-87.647298713,POINT (-87.647298713 41.846820192)
13515171,JH329718,07/02/2024 05:00:00 AM,028XX W 63RD ST,0420,BATTERY,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,CTA BUS STOP,false,false,0823,008,15,66,04B,1158609,1862745,2024,12/21/2024 03:40:46 PM,41.779106043,-87.694073594,POINT (-87.694073594 41.779106043)
13514698,JH329463,07/01/2024 10:58:00 PM,012XX W LOYOLA AVE,0420,BATTERY,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,CTA TRAIN,false,false,2432,024,49,1,04B,1166927,1943695,2024,12/21/2024 03:40:46 PM,42.001064985,-87.661254473,POINT (-87.661254473 42.001064985)
13513840,JH328383,07/01/2024 05:45:00 AM,002XX W 63RD ST,0420,BATTERY,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,CTA TRAIN,false,false,0711,007,20,68,04B,1175827,1863196,2024,12/21/2024 03:40:46 PM,41.779975054,-87.630937377,POINT (-87.630937377 41.779975054)
28221,JH328199,07/01/2024 12:55:00 AM,034XX S STATE ST,0110,HOMICIDE,FIRST DEGREE MURDER,CTA BUS,false,false,0211,002,3,35,01A,1176835,1882301,2024,07/09/2024 03:42:53 PM,41.832378284,-87.626666033,POINT (-87.626666033 41.832378284)
13513463,JH327912,06/30/2024 06:09:00 PM,009XX W BELMONT AVE,0454,BATTERY,"AGGRAVATED P.O. - HANDS, FISTS, FEET, NO / MINOR INJURY",CTA STATION,true,false,1933,019,44,6,08B,1169269,1921430,2024,12/21/2024 03:40:46 PM,41.93991842,-87.653288878,POINT (-87.653288878 41.93991842)
13512621,JH326981,06/30/2024 12:15:00 AM,001XX W CERMAK RD,0420,BATTERY,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,CTA TRAIN,false,false,0914,009,11,34,04B,1175616,1889758,2024,12/21/2024 03:40:46 PM,41.852868298,-87.63091491,POINT (-87.63091491 41.852868298)
13512449,JH326827,06/29/2024 08:45:00 PM,017XX W POLK ST,0430,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,CTA PLATFORM,false,false,1231,012,27,28,04B,1164894,1896489,2024,12/21/2024 03:40:46 PM,41.871572705,-87.670077068,POINT (-87.670077068 41.871572705)
13512740,JH326588,06/29/2024 05:39:00 PM,018XX W MONTROSE AVE,0495,BATTERY,AGGRAVATED OF A SENIOR CITIZEN,CTA STATION,false,false,1912,019,47,5,04B,1163312,1929252,2024,12/21/2024 03:40:46 PM,41.961509971,-87.674961803,POINT (-87.674961803 41.961509971)
13511395,JH325304,06/28/2024 05:22:00 PM,041XX W IRVING PARK RD,0454,BATTERY,"AGGRAVATED P.O. - HANDS, FISTS, FEET, NO / MINOR INJURY",CTA TRAIN,true,false,1732,017,45,16,08B,1148252,1926266,2024,12/21/2024 03:40:46 PM,41.953620328,-87.730408248,POINT (-87.730408248 41.953620328)
13517070,JH325249,06/28/2024 04:56:00 PM,0000X W 87TH ST,0479,BATTERY,"AGGRAVATED - HANDS, FISTS, FEET, SERIOUS INJURY",CTA TRAIN,false,false,0634,006,21,44,04B,1177549,1847286,2024,12/21/2024 03:40:46 PM,41.736277427,-87.62510451,POINT (-87.62510451 41.736277427)
13509964,JH323792,06/27/2024 03:54:00 PM,074XX S ASHLAND AVE,0430,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,CTA BUS,false,false,0735,007,17,67,04B,1166969,1855487,2024,12/21/2024 03:40:46 PM,41.759014509,-87.663632131,POINT (-87.663632131 41.759014509)
13514361,JH322333,06/26/2024 02:35:00 PM,005XX W 63RD ST,0430,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,CTA BUS,false,false,0722,007,20,68,04B,1173918,1863139,2024,12/21/2024 03:40:46 PM,41.779861216,-87.637937706,POINT (-87.637937706 41.779861216)
13507625,JH321087,06/25/2024 04:20:00 PM,028XX W LAKE ST,0430,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,CTA TRAIN,false,false,1222,012,27,27,04B,1157617,1901047,2024,12/21/2024 03:40:46 PM,41.884231489,-87.696669693,POINT (-87.696669693 41.884231489)
